CN,SPCD,COMMON_NAME,SHARED_COMMON_NAME_IND,GENUS,SPECIES,VARIETY,SUBSPECIES,SPECIES_SYMBOL,E_SPGRPCD,W_SPGRPCD,C_SPGRPCD,P_SPGRPCD,WOODLAND,SFTWD_HRDWD,MAJOR_SPGRPCD,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,CORE,EAST,WEST,CARIBBEAN,PACIFIC,EXISTS_IN_NCRS,EXISTS_IN_NERS,EXISTS_IN_PNWRS,EXISTS_IN_RMRS,EXISTS_IN_SRS,SITETREE,ST_EXISTS_IN_NCRS,ST_EXISTS_IN_NERS,ST_EXISTS_IN_PNWRS,ST_EXISTS_IN_RMRS,ST_EXISTS_IN_SRS,JENKINS_SPGRPCD,JENKINS_TOTAL_B1,JENKINS_TOTAL_B2,JENKINS_STEM_WOOD_RATIO_B1,JENKINS_STEM_WOOD_RATIO_B2,JENKINS_STEM_BARK_RATIO_B1,JENKINS_STEM_BARK_RATIO_B2,JENKINS_FOLIAGE_RATIO_B1,JENKINS_FOLIAGE_RATIO_B2,JENKINS_ROOT_RATIO_B1,JENKINS_ROOT_RATIO_B2,JENKINS_SAPLING_ADJUSTMENT,DRYWT_TO_GREENWT_CONVERSION,WOOD_SPGR_GREENVOL_DRYWT,WOOD_SPGR_GREENVOL_DRYWT_CIT,BARK_SPGR_GREENVOL_DRYWT,BARK_SPGR_GREENVOL_DRYWT_CIT,MC_PCT_GREEN_WOOD,MC_PCT_GREEN_WOOD_CIT,MC_PCT_GREEN_BARK,MC_PCT_GREEN_BARK_CIT,WOOD_SPGR_MC12VOL_DRYWT,WOOD_SPGR_MC12VOL_DRYWT_CIT,BARK_VOL_PCT,BARK_VOL_PCT_CIT,RAILE_STUMP_DOB_B1,RAILE_STUMP_DIB_B1,RAILE_STUMP_DIB_B2,CWD_DECAY_RATIO1,CWD_DECAY_RATIO2,CWD_DECAY_RATIO3,CWD_DECAY_RATIO4,CWD_DECAY_RATIO5,DWM_CARBON_RATIO,STANDING_DEAD_DECAY_RATIO1,STANDING_DEAD_DECAY_RATIO2,STANDING_DEAD_DECAY_RATIO3,STANDING_DEAD_DECAY_RATIO4,STANDING_DEAD_DECAY_RATIO5,CARBON_RATIO_LIVE,MANUAL_START,MANUAL_END,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE
397175081732862,732.0,Arizona sycamore,N,Platanus,wrightii,,,PLWR2,41,47,,,N,H,3,36,221,Y,,W,,,,,X,X,X,,,,,X,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.96395,1.8128346456692914,0.46,25,0.6,25,81.0,25,84.0,25,0.49,25,8.0,25,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,0.477,2.0,,NIMS_2_1,2023-03-06 13:26:10,333,FS_NIMS_PNWRS,2023-05-25 22:32:46,798795
397175082732862,740.0,cottonwood and poplar spp.,N,Populus,spp.,,,POPUL,37,44,,,N,H,3,36,221,N,E,W,,,X,X,,,X,,,,,,,6,-2.2094,2.3867,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.69089,2.026898701083657,0.35,23,0.46,23,106.33,23,87.67,23,0.39,23,18.44,21,0.09658,0.91882,0.08593,1.0,0.78,0.45,0.42,0.42,0.491,1.04,0.793,0.86,0.613,0.613,0.481,1.7,,NIMS_2_1,2023-03-06 13:26:10,333,FS_NIMS_PNWRS,2023-05-25 22:32:46,798795
397175083732862,741.0,balsam poplar,N,Populus,balsamifera,,,POBA2,37,44,,,N,H,3,32,117,Y,E,W,,,X,X,X,X,X,X,X,,X,X,,6,-2.2094,2.3867,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.69089,2.013071402380952,0.31,1,0.5,8,106.77419,5,85.9,11,0.34,1,22.0,21,0.09658,0.91882,0.08593,1.0,0.78,0.45,0.42,0.42,0.491,1.006,0.793,0.868,0.613,0.613,0.482,1.7,,NIMS_2_1,2023-03-06 13:26:10,333,FS_NIMS_FIADB_STORE,2023-05-25 22:32:46,981125
397175084732862,742.0,eastern cottonwood,N,Populus,deltoides,,,PODE3,37,44,,,N,H,3,36,118,Y,E,,,,X,X,,X,X,X,X,X,,X,X,6,-2.2094,2.3867,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.69089,2.0540961475308643,0.37,1,0.38,5,116.56757,16,56.02632,22,0.4,1,22.0,30,0.09658,0.91882,0.08593,1.0,0.78,0.45,0.42,0.42,0.491,1.006,0.793,0.868,0.613,0.613,0.468,1.7,,NIMS_2_1,2023-03-06 13:26:10,333,FS_NIMS_PNWRS,2023-05-25 22:32:46,798795
397175085732862,743.0,bigtooth aspen,N,Populus,grandidentata,,,POGR4,37,44,,,N,H,3,32,119,Y,E,,,,X,X,,,X,X,X,X,,,,6,-2.2094,2.3867,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.69089,1.911720624919094,0.36,1,0.59,3,91.41667,5,90.13559,22,0.39,1,14.4,21,0.09658,0.91882,0.08593,1.0,0.78,0.45,0.42,0.42,0.491,0.97,0.793,0.878,0.613,0.613,0.48,1.7,,NIMS_2_1,2023-03-06 13:26:10,333,FS_NIMS_PNWRS,2023-05-25 22:32:46,798795
397175086732862,744.0,swamp cottonwood,N,Populus,heterophylla,,,POHE4,37,44,,,N,H,3,36,118,Y,E,,,,X,X,,,X,,,,,,,6,-2.2094,2.3867,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.69089,2.026898701083657,0.35,24,0.46,24,106.33,24,87.67,24,0.39,24,18.44,24,0.09658,0.91882,0.08593,1.0,0.78,0.45,0.42,0.42,0.491,1.006,0.793,0.868,0.613,0.613,0.481,1.7,,NIMS_2_1,2023-03-06 13:26:10,333,FS_NIMS_PNWRS,2023-05-25 22:32:46,798795
397175087732862,745.0,plains cottonwood,N,Populus,deltoides,,monilifera,PODEM,37,44,,,N,H,3,36,118,Y,E,W,,,X,,,X,X,X,,,,X,,6,-2.2094,2.3867,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.37756,2.026898701083657,0.35,24,0.46,24,106.33,24,87.67,24,0.39,24,18.44,24,0.09658,0.91882,0.08593,1.0,0.78,0.45,0.42,0.42,0.491,1.006,0.793,0.868,0.613,0.613,0.478,1.7,,NIMS_2_1,2023-03-06 13:26:10,333,FS_NIMS_PNWRS,2023-05-25 22:32:46,798795
397175088732862,746.0,quaking aspen,N,Populus,tremuloides,,,POTR5,37,44,,,N,H,3,32,119,Y,E,W,,,X,X,X,X,X,X,X,X,X,X,,6,-2.2094,2.3867,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.69089,2.2433232464454975,0.35,1,0.5,5,128.94286,16,101.92,18,0.38,1,14.4,27,0.09658,0.91882,0.08593,1.0,0.78,0.45,0.42,0.42,0.491,0.97,0.75,0.54,0.613,0.613,0.479,1.7,,NIMS_2_1,2023-03-06 13:26:10,333,FS_NIMS_PNWRS,2023-05-25 22:32:46,798795
397175089732862,747.0,black cottonwood,N,Populus,balsamifera,,trichocarpa,POBAT,37,44,,,N,H,4,36,137,Y,,W,,,X,,X,X,,X,,,X,X,,6,-2.2094,2.3867,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.37756,2.312931489872068,0.31,1,0.4,5,137.80645,5,100.325,7,0.35,1,16.3,27,0.09658,0.91882,0.08593,1.0,0.78,0.45,0.42,0.42,0.491,1.04,0.793,0.86,0.613,0.613,0.482,1.7,,NIMS_2_1,2023-03-06 13:26:10,333,FS_NIMS_PNWRS,2023-05-25 22:32:46,798795
397175090732862,748.0,Fremont cottonwood,N,Populus,fremontii,,,POFR2,37,44,,,N,H,4,36,118,Y,,W,,,,,X,X,X,X,,,,X,,6,-2.2094,2.3867,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.37756,1.6268812278688525,0.41,7,0.41,7,56.34146,22,91.53659,22,0.45,21,22.0,21,0.09658,0.91882,0.08593,1.0,0.78,0.45,0.42,0.42,0.491,1.006,0.793,0.868,0.613,0.613,0.479,1.7,,NIMS_2_1,2023-03-06 13:26:10,333,FS_NIMS_PNWRS,2023-05-25 22:32:46,798795
