"VAR2","VAR3","SPCD","N","Avg_DBH","Min_DBH","Max_DBH","SD(PE)","SD(PE%)","MEAN(PE)","MEAN(PE%)","MEAN(APE)","MEAN(APE%)","SIGMA","RMSE","FI"
"Merch Stem Wood Weight","ST_WD_DW_MER","806",123,11.5227642276423,5,27.8,97.7166818309239,11.4721993186391,27.526011940536,4.81221675413375,57.8282643619848,8.67979896868238,5.94853394676359,101.136545097898,0.982146279337616
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","806",125,11.5216,5,27.8,95.8078359467613,10.7071976002462,25.6305533045726,5.00140950876831,59.6973180687981,8.22705997467062,6.11381492121089,98.8060400991237,0.987308608803297
"Stump Wood+Bark Weight","SP_WDBK_DW","806",138,10.7246376811594,1.1,27.8,9.87289036313432,16.5104211036736,0.597526969802675,-3.28487452840906,6.51873675381378,14.2240799918998,0.703484960284845,9.85518490586356,0.933039408060661
"Branches","BRT_WDBK_DW_TOT","806",124,11.4298387096774,1.8,27.8,160.806173130402,61.17844361654,-40.505277378779,8.8751768612969,99.7206873882466,36.7694128720166,10.4327643930595,165.19916922138,0.894746643703898
"Total Stem Bark Weight","ST_BK_DW_TOT","806",136,10.7139705882353,1.1,27.8,26.0445830163604,17.3135620768322,-3.21041857169242,5.48219665214508,16.206307596565,14.0424348446371,1.68628150671211,26.1464996243052,0.962604847549599
"Total Stem Wood Weight","ST_WD_DW_TOT","806",136,10.7139705882353,1.1,27.8,98.8317248414416,10.7823100773952,21.1009311585886,1.16994855150774,54.0141511915711,7.77092037730321,5.89586872338218,100.703216110745,0.983615175151552
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","806",138,10.7246376811594,1.1,27.8,96.3278220798915,9.00358729090488,17.5757355896998,1.64575739260615,55.3682223932093,6.81852175387756,5.97283497699613,97.5741579540653,0.988566105077786
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","812",53,10.2584905660377,2.3,18.8,168.199644112487,12.3197914540295,1.62551801992906,0.0512276742575643,86.0564716190421,8.98466588573446,11.2653648948857,166.613228364811,0.975846134255008
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","812",82,11.0621951219512,2.3,22,172.6799390712,12.4498442162337,0.195194585588443,1.2151643485936,100.49015538497,9.13759319531056,11.7246002284196,171.623893748562,0.977309526087413
"Foliage","FOL_DW","812",53,10.2584905660377,2.3,18.8,11.9706040364463,96.9538575013054,0.0197135332951448,34.0128548377149,8.63079487688921,56.2444264554362,0.962107546980116,11.8571524222397,0.846286437858556
"Merch Stem Bark Volume","ST_BK_CV_MER","812",979,12.197037793667,5,48.9,2.04131082941434,71.1955875909061,-0.0654556968820422,14.0890766230133,1.09871744622074,33.3211799882919,0.111540854742102,2.04131771599757,0.794729008458727
"Merch Stem Wood Volume","ST_WD_CV_MER","812",983,12.2379450661241,5,48.9,3.99721641221992,15.7370334630232,-0.142248509262878,1.87003929358799,2.0822809305448,11.1241051089763,0.206957159593423,3.99771430025648,0.972905931749652
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","812",999,12.1893893893894,5,48.9,4.25626301873254,13.5631680578378,-0.163451321452497,1.03305489800431,2.25079907576029,9.87268606018288,0.217373523226687,4.25727111073765,0.976650949747331
"Stump Bark Volume","SP_BK_CV","812",1065,11.4033802816901,1,48.9,0.113620152393876,117.539922379883,0.0349146648793957,30.8327292449537,0.0717058855346713,50.164563782876,0.00748884217584491,0.118812672812104,0.735031308646428
"Stump Wood Volume","SP_WD_CV","812",1069,11.443966323667,1,48.9,0.48867003136036,24.8084570541324,0.0425584737180469,3.51316391201355,0.268157547734067,20.5824150064191,0.0257068447668137,0.490291992989602,0.89064554575732
"Stump Wood+Bark Volume","SP_WDBK_CV","812",1085,11.4109677419355,1,48.9,0.533856115886359,24.2342547368577,0.0774290981075666,4.10407792765795,0.305083956405977,20.0323864393908,0.0291482331295232,0.539198426113973,0.895630270188215
"Total Stem Bark Volume","ST_BK_CV_TOT","812",1065,11.4033802816901,1,48.9,2.03834431599252,70.6509322100905,-0.039975154880102,10.575823662727,1.06595660109264,33.4066876312514,0.112893950496175,2.03777925650474,0.813926393170503
"Total Stem Wood Volume","ST_WD_CV_TOT","812",1069,11.443966323667,1,48.9,3.71498292306029,13.2350329843057,-0.071948313402617,0.385275122356502,1.92112335827882,9.96169402432711,0.197359563367867,3.7139418937566,0.978608825172367
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","812",1085,11.4109677419355,1,48.9,3.86908419716643,11.6729054989061,-0.0706250723095692,-0.654576975132566,2.01738996178805,8.67276963225713,0.201177207487519,3.86794562569937,0.982431071410526
"Top and Branches","BRT_WDBK_DW_MER","812",79,11.3746835443038,5.1,22,119.992190851224,43.0669275662949,11.8005871133882,13.6816431498952,74.8429872228375,26.9237385096672,7.87650458095946,119.812874782758,0.911704251769397
"Merch Stem Bark Weight","ST_BK_DW_MER","812",79,11.3746835443038,5.1,22,29.64131521075,29.5583041961735,10.3437481155884,16.4835321304351,21.8978941125403,21.9179514302461,2.20573974145278,31.2166474453019,0.945448667519011
"Merch Stem Wood Weight","ST_WD_DW_MER","812",79,11.3746835443038,5.1,22,87.8460865433884,18.6230916091246,-25.7200971272742,1.46767658937966,59.0238030105964,12.113894894621,6.68991980222559,90.9987670065153,0.976183247357585
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","812",79,11.3746835443038,5.1,22,87.3813045237879,19.4277749404083,-15.3763490116857,3.95161128858416,57.7743475760114,11.6943842858157,6.83155903985933,88.1775066948829,0.984944251861562
"Stump Wood+Bark Weight","SP_WDBK_DW","812",82,11.0621951219512,2.3,22,6.72945536919099,11.2550209162051,4.07910514800471,5.14306410284461,5.52343067087593,10.3005343721452,0.535950514756686,7.83405420781124,0.950461624663714
"Branches","BRT_WDBK_DW_TOT","812",82,11.0621951219512,2.3,22,117.172556661469,82.8382434914093,18.3792468222302,31.3907739263733,72.4810368055115,46.2145046189857,7.72746265926002,117.897298285575,0.915530066712516
"Total Stem Bark Weight","ST_BK_DW_TOT","812",82,11.0621951219512,2.3,22,31.3770518508095,18.6678055948439,9.01173309473466,9.32401636475285,22.5430347879504,15.7446284854484,2.28928166975136,32.4611210878791,0.947085979558763
"Total Stem Wood Weight","ST_WD_DW_TOT","812",82,11.0621951219512,2.3,22,89.5318610978671,10.0666064892389,-27.1957853313764,-3.31289168366514,57.6211908474578,8.18234992368454,6.75540694439369,93.0473500590068,0.977364060363398
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","812",82,11.0621951219512,2.3,22,89.4226247570938,9.3450036757445,-18.1840522366418,-1.23278960494145,56.3875786401548,7.17831707250582,6.83809027910075,90.7168585769233,0.985550138675447
"Sawlog Bark Volume","ST_BK_CV_SAW","812",544,15.6577205882353,11,48.9,2.61134662306315,78.2772040136283,-0.400347843347994,10.5425935624707,1.67111695286148,34.886587067336,0.136586149849732,2.6394837400211,0.643309446914257
"Sawlog Wood Volume","ST_WD_CV_SAW","812",544,15.6577205882353,11,48.9,5.50915933023592,16.2372510977332,-1.64617493448715,-3.24717898059783,3.70828419182755,12.575581544464,0.294548843772984,5.7449922943335,0.951090872833652
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","812",558,15.6,11,48.9,6.15487654161025,16.3545223089266,-2.01922465389855,-3.61046738865142,4.39183793689797,12.7574361620548,0.339620587159838,6.47239396599392,0.951526984270474
"Sawlog Bark Volume","ST_BK_CV_SAW","827",450,15.0828888888889,11,30.1,1.34188716676444,60.8989344724853,-0.0986743192938855,11.1945816861933,0.930828364409239,30.2078958800407,0.0806939327801663,1.3440224404199,0.728600072892584
"Sawlog Wood Volume","ST_WD_CV_SAW","827",450,15.0828888888889,11,30.1,5.23310034695404,16.9547804485956,-1.52003985088789,-3.16736487639628,3.82487171729062,13.0691666471888,0.322776032635706,5.44380419193716,0.91699538517633
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","827",460,15.1102173913043,11,30.1,5.3003046395205,16.2392670048677,-1.59290299901884,-2.98093146415669,4.060920065976,12.3271828528676,0.332143116753242,5.5289688910735,0.930844564148791
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","833",198,9.42777777777778,1,32.8,261.150797375089,17.8881299642815,10.2199053747272,5.8493577162539,131.471953377406,14.5774278301953,14.4783699398813,260.690894181987,0.976154765953765
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","833",168,9.36726190476191,1,32.8,276.753614875748,18.8816103168325,-19.1476256468764,4.18705400019633,134.146666307568,14.6752824183604,14.7977081192712,276.592275379388,0.976717687369185
"Foliage","FOL_DW","833",158,9.6246835443038,1,32.8,11.5598691770409,93.0243102208654,-0.123005125479438,20.711004100023,5.76780298246675,49.4028937534743,0.739318841002073,11.5238857385785,0.752814085045113
"Top and Branches","BRT_WDBK_DW_MER","833",130,11.3092307692308,5,32.8,282.065320586943,45.3564089523646,-28.0979636458066,19.9966166869356,135.59727589354,36.1673854262666,14.3149518314008,282.379769350174,0.890285782939112
"Merch Stem Bark Weight","ST_BK_DW_MER","833",171,10.8157894736842,5,32.8,29.9254856936635,26.5080093323062,-3.49049282711785,1.75725676378221,19.3789911543879,20.3548754324268,2.10329866982814,30.041324690893,0.940046738453742
"Merch Stem Wood Weight","ST_WD_DW_MER","833",171,10.8157894736842,5,32.8,106.679510043214,15.1488248217687,1.84589786934197,1.92806121792786,64.8809769387104,11.7896314354849,6.83758191469669,106.383139951606,0.981296450640469
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","833",172,10.928488372093,5,32.8,140.681434295264,14.5118724881194,4.81692603600129,1.08300510646149,76.8297934326738,11.2037560619899,7.87589627272806,140.354562562349,0.979807199757213
"Stump Wood+Bark Weight","SP_WDBK_DW","833",95,9.54210526315789,1,32.8,18.0107468124138,21.5993536867103,-7.84390514271338,-6.69466961163517,9.89586302233234,18.2950385220759,1.14301074902047,19.5575880062179,0.899938196141341
"Branches","BRT_WDBK_DW_TOT","833",270,11.3196296296296,1,32.8,292.027486391835,63.7965539593845,-16.8710209518899,23.4698033858299,139.419484170213,43.1971997904347,14.5858642394813,291.974026428472,0.867563178154113
"Total Stem Bark Weight","ST_BK_DW_TOT","833",210,9.31047619047619,1,32.8,29.5541929220811,27.0218757893924,-2.55616392316793,4.10298725010845,17.4492941187759,20.9069776300032,2.09176800000507,29.5943407773015,0.943307536127047
"Total Stem Wood Weight","ST_WD_DW_TOT","833",210,9.31047619047619,1,32.8,102.576312751313,17.0334372314511,4.39633164298476,4.68225230767563,58.3354599331158,13.0211590494888,6.76269117142149,102.42618505125,0.982597849367865
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","833",211,9.40947867298578,1,32.8,128.502790290192,16.105454526433,6.49723916907148,3.63766352597935,68.1846217072393,12.1768553088074,7.6452016195829,128.362458380727,0.982992804371932
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","835",28,9.84642857142857,3,20.9,224.963234920084,15.7144879907675,1.41883022366043,4.09429358698455,110.095495989808,12.4993413597472,12.9085616660294,220.914067568611,0.923609453206395
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","835",28,9.84642857142857,3,20.9,222.099992310406,15.7465609528997,1.44266812180653,3.67480767979315,107.620753499461,12.403856978964,12.7056240396204,218.102634255093,0.921391001580157
"Foliage","FOL_DW","835",30,9.77333333333333,3,20.9,6.05825144221351,35.873332706133,-0.618992810177858,22.4853312355736,4.01362177986756,31.4771031455992,0.472525925058724,5.98850139446961,0.926477889052838
"Top and Branches","BRT_WDBK_DW_MER","835",27,10.1,5.1,20.9,100.166438016522,25.0198626924001,-12.9350177814267,-1.33554633875247,59.6350085051545,19.3208608245494,6.37866659117324,99.1414429962115,0.845282229110386
"Merch Stem Bark Weight","ST_BK_DW_MER","835",27,10.1,5.1,20.9,30.6327790789793,34.625021778858,-5.54068088459912,15.0589790595677,16.9662965289388,27.200648545845,2.38985519365032,30.566516970792,0.868319615990941
"Merch Stem Wood Weight","ST_WD_DW_MER","835",27,10.1,5.1,20.9,129.593707522353,19.3845785813234,22.7549562016451,10.7939230215323,62.2363256281071,16.3313393614759,7.43107121732466,129.190934153473,0.907110605618412
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","835",27,10.1,5.1,20.9,127.217807867319,18.7648451539897,17.214275317046,10.1803958752024,60.4738611111911,15.142438356169,7.36442346189814,126.020953727924,0.936785175541353
"Stump Wood+Bark Weight","SP_WDBK_DW","835",28,9.84642857142857,3,20.9,7.88191138722346,19.5248776097024,-2.90710629061185,-11.3841632556009,5.40414909636771,17.8704504859038,0.690439623242609,8.26783290770142,0.914963005882703
"Branches","BRT_WDBK_DW_TOT","835",28,9.84642857142857,3,20.9,98.2436741474634,34.1248474481589,-8.70707028843549,5.15850594831693,56.3866952807203,26.7120211369578,6.15726181097322,96.8654982094147,0.856780996261011
"Total Stem Bark Weight","ST_BK_DW_TOT","835",28,9.84642857142857,3,20.9,31.9130773306446,22.4060351833123,-7.76789283730069,3.67001651638567,17.4605908689553,17.9740922835712,2.50192954524103,32.2864003230164,0.866008227128299
"Total Stem Wood Weight","ST_WD_DW_TOT","835",28,9.84642857142857,3,20.9,134.731341822689,16.0478802302691,17.9176312475427,6.5414674159476,63.0578741038922,12.6272560663935,7.63358469694166,133.511314787881,0.909990085727769
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","835",28,9.84642857142857,3,20.9,131.812058439592,12.8993591507183,10.149738410242,4.88630703586627,60.5624667840544,10.4125357229524,7.45789762571722,129.834205756875,0.939073589760169
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","837",48,10.1895833333333,1.3,21.8,118.592644401816,14.8061785523486,7.60413338823362,0.349191279015622,74.4051582536722,10.5019602290542,7.91450929065984,117.596911801525,0.992781979183121
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","837",66,10.1621212121212,1.3,21.8,108.307558735898,13.1657353727092,-0.11965983464518,-0.220874165495403,69.4074583321248,9.56866507190524,7.43049956362363,107.483981764717,0.992164244117171
"Foliage","FOL_DW","837",55,9.32545454545455,1.1,21.8,9.06879237672005,531.232326457784,-0.249710159680813,90.1978843228821,5.91842994926801,116.340955289619,0.70016049782989,8.98943953486295,0.855652951857318
"Top and Branches","BRT_WDBK_DW_MER","837",60,10.965,5,21.8,119.089122028743,30.7890508056482,-7.21768539321812,6.50793302226606,68.2869298268794,25.0352640882863,7.01998542649529,118.312905684824,0.919345102485078
"Merch Stem Bark Weight","ST_BK_DW_MER","837",57,11.1929824561404,5,21.8,27.1927890020399,23.4876992226887,2.7643871645492,10.4690865207533,17.4367238291444,17.0382714215086,1.77739659135961,27.0945906436169,0.965520062795368
"Merch Stem Wood Weight","ST_WD_DW_MER","837",57,11.1929824561404,5,21.8,74.8683672246235,24.4168299702145,6.4823538071697,3.27808095317284,49.1547072208004,11.5912526742231,5.24332098091426,74.491309622605,0.987238778681648
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","837",60,10.965,5,21.8,69.9748930221146,22.3872094033027,8.70599290081952,3.85046408735349,46.4916003245493,10.1630742410928,5.15479354807164,69.9333387707267,0.992310699127494
"Stump Wood+Bark Weight","SP_WDBK_DW","837",66,10.1621212121212,1.3,21.8,9.96020109993427,18.370802013969,-1.12592936185694,-1.41504631872517,6.43827053777499,15.1635249633419,0.757164251083302,9.94837713586189,0.926711188684727
"Branches","BRT_WDBK_DW_TOT","837",67,10.1731343283582,1.3,21.8,113.203872744048,64.8081666870546,-1.9036613242471,12.7874147607716,62.1433124919535,45.0752465747128,6.67856098550884,112.372017560532,0.923476664765106
"Total Stem Bark Weight","ST_BK_DW_TOT","837",63,10.3301587301587,1.3,21.8,27.3814223175016,16.9918706990159,0.673924634048793,7.48744185785285,16.5854412280446,14.5516581515668,1.77268982910594,27.1715989831589,0.968149580570939
"Total Stem Wood Weight","ST_WD_DW_TOT","837",63,10.3301587301587,1.3,21.8,78.4921989361444,12.331554861818,1.16934864458663,0.770712750672019,49.7801680138878,8.99782927792894,5.43707919083625,77.8755328572513,0.987221095795268
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","837",66,10.1621212121212,1.3,21.8,73.1769960083965,11.1507515429931,2.13684286753879,1.83773083377966,46.4421210303103,8.0483815900877,5.24749033895821,72.6519401442657,0.992357896990429
"Top and Branches","BRT_WDBK_DW_MER","999",6,7.55,5.9,11.2,29.2136773594277,24.3862496922033,-3.73354799358201,-6.64982610478296,20.2015482153288,18.6663870214041,3.70696999385261,26.9283958181259,0.204684166046747
"Merch Stem Bark Weight","ST_BK_DW_MER","999",6,7.55,5.9,11.2,8.59862659504623,64.0310084441427,-1.93940240450684,27.3443192669342,6.57681517861328,46.5590186806033,1.03264617743843,8.08547655495975,0.782198048106645
"Merch Stem Wood Weight","ST_WD_DW_MER","999",6,7.55,5.9,11.2,22.5658380178101,45.550278164033,14.7065613486839,25.4364274577888,20.3519544123842,28.6508069480622,4.31914729882401,25.3106792594412,0.959966569119844
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","999",6,7.55,5.9,11.2,24.2780116860688,46.9248049259409,12.7671589441771,25.0054122684089,20.7802912960501,28.0186664002771,4.54893021316729,25.5770448585568,0.968042406123696
"Top and Branches","BRT_WDBK_DW_MER","740",10,12.77,5.4,20,28.1303046087196,25.2413138080388,17.896891210794,13.0665424252865,25.3433840542771,21.6656811121941,2.54234295517457,32.1322477995613,0.977867079913872
"Merch Stem Bark Weight","ST_BK_DW_MER","740",10,12.95,7.2,20,24.5675900834522,22.442993811196,10.9092170390653,2.11157710887032,19.5128099761421,16.6652993870234,2.00610404340848,25.7336521050378,0.927492455957539
"Merch Stem Wood Weight","ST_WD_DW_MER","740",10,12.95,7.2,20,119.359685859553,16.1128103119027,-39.8855806638033,-8.7718886217367,74.485379766374,13.218030371106,8.86216130170679,120.053824147883,0.952325313720683
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","740",14,11.2428571428571,5.4,20,100.867660636706,21.356455807081,-33.0209055509883,-7.51658376168178,75.6663012308697,17.9168333469999,8.74911415632664,102.654422825142,0.974078622561745
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","460",14,1.95,1.1,5.6,2.89992122893821,13.7570810577114,-0.0530141144888598,-14.706983337575,1.76729386204206,16.6944822432277,1.01451353819017,2.79493684686249,0.994522363680811
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","460",14,1.95,1.1,5.6,3.19769314161392,15.2009777909958,0.0943986457011938,-16.7088389477377,1.86662913962472,18.8594442443631,1.06000283750748,3.08281983653375,0.992596513543786
