"VAR2","VAR3","DIVISION","DIVISION_DESCRIPTION","N","Avg_DBH","Min_DBH","Max_DBH","SD(PE)","SD(PE%)","MEAN(PE)","MEAN(PE%)","MEAN(APE)","MEAN(APE%)","SIGMA","RMSE","FI"
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","250","PRAIRIE_DIVISION",249,16.2746987951807,9,35.2,8.498346596937,18.3642912472159,-0.841843062604118,-1.15222079695812,5.48845361672474,13.587530270869,0.415938604331057,8.52294238236516,0.918057531007276
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","260","MEDITERRANEAN_DIVISION",31,17.2709677419355,3.2,33.1,682.861935258919,18.7141313972538,25.534767435874,8.80045341673227,384.182987903431,15.5952056617888,25.3247722046134,672.242886058757,0.937267168114149
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","260","MEDITERRANEAN_DIVISION",31,17.2709677419355,3.2,33.1,661.471916332292,18.6705360088579,17.7627780896999,6.88984256253311,358.938349846451,14.4600149945872,24.3220566496191,650.957951363364,0.93820870851425
"Foliage","FOL_DW","260","MEDITERRANEAN_DIVISION",43,16.1441860465116,3.2,36.5,108.797565043204,64.2478627128447,-17.0196301994962,26.8726808411993,47.480458578202,56.298058317602,3.7118460559303,108.863680770992,0.396819693552096
"Top and Branches","BRT_WDBK_DW_MER","260","MEDITERRANEAN_DIVISION",29,18.2172413793103,5,33.1,131.405365440871,76.9856659916285,12.1720916075456,54.5067568860932,91.6237580645207,71.7818416702152,5.52189652985336,129.692341048841,0.704239621810448
"Merch Stem Bark Weight","ST_BK_DW_MER","260","MEDITERRANEAN_DIVISION",29,18.2172413793103,5,33.1,319.263770428427,79.9245437133593,47.8558709406529,44.6750572920881,163.242146800399,51.4342234183782,12.3293245248006,317.340092240338,0.56199868086794
"Merch Stem Wood Weight","ST_WD_DW_MER","260","MEDITERRANEAN_DIVISION",29,18.2172413793103,5,33.1,374.578639667183,16.9982525666851,-20.0701598913755,-2.00612954402493,209.495917730312,11.2120147803252,13.9374778547502,368.610528620263,0.961592092730426
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","260","MEDITERRANEAN_DIVISION",29,18.2172413793103,5,33.1,579.365482243015,16.962460849572,27.7857110492774,3.05424078790939,316.776023817767,11.2649872744771,21.1284373811495,569.966467943751,0.939816414038
"Stump Wood+Bark Weight","SP_WDBK_DW","260","MEDITERRANEAN_DIVISION",31,17.2709677419355,3.2,33.1,31.6175179433205,35.6840060622241,-19.3574532036978,1.3044289767129,22.6979334130673,30.2738317325806,1.35697457128959,36.6351074602824,0.766889315854009
"Branches","BRT_WDBK_DW_TOT","260","MEDITERRANEAN_DIVISION",32,17.34375,3.2,33.1,115.177707704343,94.8450812354198,49.5665217718574,83.9616620283145,80.4424269875065,92.1027883339811,5.25232829639284,123.726249929375,0.56234282766001
"Total Stem Bark Weight","ST_BK_DW_TOT","260","MEDITERRANEAN_DIVISION",31,17.2709677419355,3.2,33.1,322.048246602274,76.8108444320076,36.7227489838298,49.1700691780428,157.984841346665,56.1375831904942,12.3563961336668,318.932572673122,0.593976691306414
"Total Stem Wood Weight","ST_WD_DW_TOT","260","MEDITERRANEAN_DIVISION",31,17.2709677419355,3.2,33.1,389.32326017102,16.3994306908295,-69.2698205478576,-2.53125528278855,213.486190942364,10.9329056386974,14.848468134588,389.206205256142,0.961524378548976
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","260","MEDITERRANEAN_DIVISION",31,17.2709677419355,3.2,33.1,595.243200234834,16.6168345096117,-32.5470715640277,3.33788507345808,313.181623840115,11.9175815919237,21.6867036835145,586.467629408462,0.942598560781157
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","340","TEMPERATE_DESERT_DIVISION",20,11.49,6.2,20.4,204.973475688236,25.8572928385393,86.3674074838933,8.63201604891876,158.378290150343,21.0216438964224,16.053508621844,217.6528164863,0.903127499318857
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","340","TEMPERATE_DESERT_DIVISION",20,11.49,6.2,20.4,193.639505981848,25.1763259427486,79.9000560330157,8.49045468899812,148.159685682672,20.1623487932252,15.1558688407291,204.952346454313,0.90896754312132
"Foliage","FOL_DW","340","TEMPERATE_DESERT_DIVISION",25,10.632,5.4,20.4,15.2838536508312,121.294927407023,4.18932452495868,47.852572888288,12.2313433467163,75.224507785592,1.41340221293137,15.5500088456131,0.511571779891017
"Merch Stem Bark Volume","ST_BK_CV_MER","340","TEMPERATE_DESERT_DIVISION",998,14.5504008016032,5.2,40.2,2.73283557461979,24.6695432030038,-0.0274211997333947,4.3570710993306,1.28054462538358,17.1283612525871,0.111120443098337,2.73160371267694,0.95174760918959
"Merch Stem Wood Volume","ST_WD_CV_MER","340","TEMPERATE_DESERT_DIVISION",998,14.5504008016032,5.2,40.2,7.4889219866513,10.3441739581919,0.0261740798174723,1.25564924305454,3.90745104314884,7.60366025585902,0.315459287728332,7.48521484390335,0.987555743799872
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","340","TEMPERATE_DESERT_DIVISION",1022,14.4929549902153,5.2,40.2,7.92189208075557,8.98572525911841,-0.000818470689986582,1.04926660114821,4.11592944021606,6.98970345015892,0.33542196964471,7.91801549347336,0.989788102911288
"Stump Bark Volume","SP_BK_CV","340","TEMPERATE_DESERT_DIVISION",1009,14.4359762140733,3,40.2,0.20766358820578,57.594415226749,-0.0820301094316594,-2.04569687082266,0.125751020301697,40.5861416636044,0.0106169745393078,0.223182358643321,0.655124804915198
"Stump Wood Volume","SP_WD_CV","340","TEMPERATE_DESERT_DIVISION",1009,14.4359762140733,3,40.2,0.423533216559116,19.7857127439556,-0.0893379405293769,-2.50071109366079,0.243558908521456,15.0619135664982,0.0225045226964942,0.432647515634463,0.914349602986537
"Stump Wood+Bark Volume","SP_WDBK_CV","340","TEMPERATE_DESERT_DIVISION",1033,14.3818005808325,3,40.2,0.493488548978098,19.0190114824096,-0.168927149755969,-5.90923903819444,0.293512805674772,14.9118173524663,0.0263889237639216,0.521374700898962,0.912451985110257
"Total Stem Bark Volume","ST_BK_CV_TOT","340","TEMPERATE_DESERT_DIVISION",1009,14.4359762140733,3,40.2,2.81453301588471,23.9686863160753,-0.122421729421609,3.02954212412308,1.30981034738216,16.4681486410358,0.115173092325798,2.81580046162384,0.95114876376352
"Total Stem Wood Volume","ST_WD_CV_TOT","340","TEMPERATE_DESERT_DIVISION",1009,14.4359762140733,3,40.2,7.50409884470645,9.51900646683269,-0.0137653900975932,1.11515725505223,3.85799079668379,6.9756029624963,0.314677390369346,7.50039197246163,0.987911403205201
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","340","TEMPERATE_DESERT_DIVISION",1033,14.3818005808325,3,40.2,7.89706701296508,8.06875991571328,-0.132314708147045,0.777017209593237,4.03144234758351,6.27719255981683,0.332242373978969,7.89435261300153,0.990197226183402
"Top and Branches","BRT_WDBK_DW_MER","340","TEMPERATE_DESERT_DIVISION",20,11.49,6.2,20.4,55.81473551454,65.1711588380836,23.2604746976418,34.2786059913282,46.5313413380267,52.1978583701794,4.64074343449661,59.1656162706837,0.633836175381601
"Merch Stem Bark Weight","ST_BK_DW_MER","340","TEMPERATE_DESERT_DIVISION",20,11.49,6.2,20.4,31.4627747154611,39.1392152134916,0.634628724570996,2.22073748147648,22.7675848718937,34.5857436851731,2.26156124259323,30.672685516174,0.685842370372221
"Merch Stem Wood Weight","ST_WD_DW_MER","340","TEMPERATE_DESERT_DIVISION",20,11.49,6.2,20.4,143.240672340802,21.1422171908228,61.335492414792,10.759874406423,100.760655826162,17.3786094497001,10.7956340686504,152.49274845637,0.915702115001205
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","340","TEMPERATE_DESERT_DIVISION",20,11.49,6.2,20.4,163.525675014366,21.9772664112628,61.970121139363,8.94955826796349,115.102088928729,17.2508156305077,12.1906056326525,171.008508511963,0.911844284546925
"Stump Wood+Bark Weight","SP_WDBK_DW","340","TEMPERATE_DESERT_DIVISION",20,11.49,6.2,20.4,8.87198522570288,26.4890172945281,-5.32803980398907,-9.90760234711103,6.88238378945116,21.9399773970538,0.827422083478152,10.1569938419656,0.782200088036671
"Branches","BRT_WDBK_DW_TOT","340","TEMPERATE_DESERT_DIVISION",25,10.632,5.4,20.4,57.3668866841036,131.682926022507,19.6162842528053,62.900058509785,44.9460602210016,91.1075725841479,5.09489003355839,59.5325113547259,0.524072064205935
"Total Stem Bark Weight","ST_BK_DW_TOT","340","TEMPERATE_DESERT_DIVISION",20,11.49,6.2,20.4,32.8767172331491,38.9729484952983,-1.02235991535401,0.834050262881402,23.9849042311721,34.2595682269436,2.43685788204607,32.0605650141033,0.687907908659491
"Total Stem Wood Weight","ST_WD_DW_TOT","340","TEMPERATE_DESERT_DIVISION",20,11.49,6.2,20.4,145.193369279118,21.2975676240767,51.4865704667915,9.1714704758953,99.4689190043709,16.4558454885367,11.1822084970217,150.591917767599,0.925257842253092
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","340","TEMPERATE_DESERT_DIVISION",20,11.49,6.2,20.4,165.736965810194,22.1630789963853,50.4642105514375,7.39899811892337,114.036029384649,16.4546917861768,12.6913016046725,169.239301850223,0.921452726610682
"Sawlog Bark Volume","ST_BK_CV_SAW","340","TEMPERATE_DESERT_DIVISION",824,16.043567961165,9,40.2,2.98169951097376,26.1711238410094,-0.0857045146680833,3.69729694050837,1.47093990966437,17.2743947583601,0.11836398721501,2.98112189570051,0.948453289173102
"Sawlog Wood Volume","ST_WD_CV_SAW","340","TEMPERATE_DESERT_DIVISION",824,16.043567961165,9,40.2,8.3708480366903,11.7361983428007,-0.491924755571831,-0.345916049174987,4.8150066029963,8.60400607444221,0.357955616047372,8.38021772268517,0.985646434348344
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","340","TEMPERATE_DESERT_DIVISION",842,15.9971496437055,9,40.2,8.89317070918311,10.4987261268239,-0.570160340888969,-0.397355734186344,5.11567972408599,8.10067959774362,0.384093273750835,8.90615735093317,0.988168774144841
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","M260","MEDITERRANEAN_REGIME_MOUNTAINS",253,14.2936758893281,1.6,57.3,468.994341232974,21.6669885739823,0.726171276412115,2.48574658429783,230.060128393309,16.4102200921156,20.5853588124761,468.067120556324,0.981868290611646
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","M260","MEDITERRANEAN_REGIME_MOUNTAINS",238,14.463025210084,2.3,57.3,430.336110778877,21.0894974839495,-6.26235187241332,0.0404612427827205,214.108388984328,15.5569871710925,19.0245017663054,429.476750875242,0.98453885163864
"Top and Branches","BRT_WDBK_DW_MER","M260","MEDITERRANEAN_REGIME_MOUNTAINS",225,15.0884444444444,5.1,57.3,193.499540883496,57.0253522799887,-7.63643180471774,19.4248314140684,96.3545977149597,41.4487870059721,8.65317102236071,193.22002536619,0.857626616852454
"Merch Stem Bark Weight","ST_BK_DW_MER","M260","MEDITERRANEAN_REGIME_MOUNTAINS",129,15.4131782945736,5.1,57.3,280.527965487623,49.4491878351992,21.1370392426361,-1.83596347280773,86.94247497517,33.4525569928074,7.13362243994834,280.236806659206,0.91194246095567
"Merch Stem Wood Weight","ST_WD_DW_MER","M260","MEDITERRANEAN_REGIME_MOUNTAINS",129,15.4131782945736,5.1,57.3,344.439973557474,24.9600537303087,-40.5787882050908,-5.47260980009463,213.050090723065,19.9268823303907,16.513268066281,345.493635363807,0.984963645888733
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","M260","MEDITERRANEAN_REGIME_MOUNTAINS",241,15.0609958506224,5.1,57.3,346.085726995976,20.0682793310272,9.75096240205066,-2.07984713090057,180.261691632775,14.8134606251921,15.0373210342858,345.50458553509,0.985386238323647
"Stump Wood+Bark Weight","SP_WDBK_DW","M260","MEDITERRANEAN_REGIME_MOUNTAINS",257,14.3369649805447,1.6,57.3,53.6305689820649,44.6060009889664,-17.5930330359343,-9.72251577930989,18.7288840543251,27.5423413958601,1.49860232206415,56.3432440801007,0.71826785465192
"Branches","BRT_WDBK_DW_TOT","M260","MEDITERRANEAN_REGIME_MOUNTAINS",239,14.5740585774059,2.3,57.3,173.127593043169,83.0164353046849,16.6519006235839,31.7459496491291,92.6752885555633,56.5653373470833,8.25872352801373,173.565660605636,0.839565173421195
"Total Stem Bark Weight","ST_BK_DW_TOT","M260","MEDITERRANEAN_REGIME_MOUNTAINS",139,14.5446043165468,1.6,57.3,246.711745008536,48.9826629516297,7.04994831831343,-5.42591381311689,82.1728246233846,34.2837118564749,6.72945547581603,245.923762730248,0.937736980488351
"Total Stem Wood Weight","ST_WD_DW_TOT","M260","MEDITERRANEAN_REGIME_MOUNTAINS",139,14.5446043165468,1.6,57.3,414.683355195481,26.172545611225,-85.334658358765,-8.20330790493788,227.962353240084,21.0602138283754,17.4491181578683,421.908935970587,0.979568764898535
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","M260","MEDITERRANEAN_REGIME_MOUNTAINS",257,14.3369649805447,1.6,57.3,343.413808457737,21.7869426518701,-32.1265946348123,-4.80232791457029,172.254609978615,15.7066551090773,15.3176173744643,344.247408825706,0.98683552668334
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",568,9.49823943661972,1,30.2,175.363006260791,19.8760246270005,-0.181718997292502,0.926077253638759,82.191658786711,13.8393292724843,10.383740642116,175.208663648988,0.960928864575528
"Top and Branches","BRT_WDBK_DW_MER","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",430,11.5027906976744,5,30.2,77.4685858485694,48.1779196268866,-7.51449076185444,11.5096022216985,50.0095357026835,32.667789219654,5.1942882882154,77.7424765681034,0.800142056694674
"Stump Wood+Bark Weight","SP_WDBK_DW","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",667,9.72023988005997,1,41.3,15.7481114977619,46.1363252113181,-2.79726155383632,10.0760947338462,5.86919848503258,29.998254721471,0.692833627844553,15.9829868714267,0.787801467127571
"Branches","BRT_WDBK_DW_TOT","M330","TEMPERATE_STEPPE_REGIME_MOUNTAINS",573,9.50523560209424,1,30.2,66.6316408357934,74.0128403607724,-1.20700150835601,26.0182047845242,39.0512353205173,48.2100545267956,4.52324601845479,66.584413444168,0.824800541644757
"Stump Wood+Bark Weight","SP_WDBK_DW","210","WARM_CONTINENTAL_DIVISION",1731,6.78093587521664,1,32.3,5.5459281663806,18.6140544017863,-1.60332355358786,-7.41440182415947,2.23159067946298,15.2878470999112,0.412839050235331,5.77149868905182,0.925479639716177
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",94,4.25744680851064,1,19.2,45.0714107579724,24.7611392777071,-2.71005544094113,4.9005094806702,18.7875599730299,17.8708274359454,4.27006733414739,44.9128655149399,0.986455096438392
"Branches","BRT_WDBK_DW_TOT","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",118,4.53728813559322,1,19.2,59.3547008516263,75.3569093455394,5.73516438979062,14.2817804236515,11.0971031758469,44.3307261862549,3.50144857005976,59.3802732959615,0.0494884293292718
"Top and Branches","BRT_WDBK_DW_MER","M210","WARM_CONTINENTAL_REGIME_MOUNTAINS",32,8.059375,5,19.2,111.775915761096,39.9260637000377,22.6070448136188,21.0463395847142,35.8821396258157,32.0882234583997,6.64148129809734,112.314294904653,-0.359156262822288
"Merch Stem Bark Volume","ST_BK_CV_MER","410","SAVANNA_DIVISION",29,10.6310344827586,5,14.3,0.567017908003076,24.1117706824401,0.111956228075593,8.33889559333573,0.427549944942475,15.9794517625799,0.0521262628860334,0.568293038087888,0.934838625055236
"Merch Stem Wood Volume","ST_WD_CV_MER","410","SAVANNA_DIVISION",29,10.6310344827586,5,14.3,1.13989851550369,11.5858776109781,0.120341910811216,-1.9739180831106,0.861240912950078,8.71445063205627,0.0973267281294076,1.12651896853436,0.979633092545869
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","410","SAVANNA_DIVISION",29,10.6310344827586,5,14.3,1.31740409329393,9.08234100923451,0.23229813888681,-0.238522667464465,1.04112087859636,7.0809073548049,0.11285409648067,1.31516892313931,0.9828340029785
"Sawlog Bark Volume","ST_BK_CV_SAW","410","SAVANNA_DIVISION",22,11.9,9.7,14.3,0.708551882414385,30.017430930497,0.0455462968311924,7.62774123815853,0.515046017181496,16.109672390109,0.061558553609111,0.693757863344236,0.79867906053928
"Sawlog Wood Volume","ST_WD_CV_SAW","410","SAVANNA_DIVISION",22,11.9,9.7,14.3,1.57015114055474,10.7948256159065,-0.221555826321258,0.428801402007207,1.24767777874735,8.58478914087739,0.131318106352161,1.54996745332082,0.90755705868808
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","410","SAVANNA_DIVISION",22,11.9,9.7,14.3,1.96569737262508,12.4755416072349,-0.176009529490066,1.47767784928872,1.59447042210278,9.22915985691269,0.165969474764687,1.92855144855615,0.912165451854366
"Stump Bark Volume","SP_BK_CV","410","SAVANNA_DIVISION",29,10.6310344827586,5,14.3,0.0804129550585596,38.0505064320702,-0.00610809886895039,10.6078972679552,0.056020482848547,25.8917576405869,0.00757865036960449,0.0792500997142832,0.677363480008702
"Stump Wood Volume","SP_WD_CV","410","SAVANNA_DIVISION",29,10.6310344827586,5,14.3,0.206738308021178,18.6282522100423,-0.103297895259254,-6.76294429826388,0.167953437402394,16.6428988876718,0.0200669355619476,0.227897707231633,0.781894590318064
"Stump Wood+Bark Volume","SP_WDBK_CV","410","SAVANNA_DIVISION",29,10.6310344827586,5,14.3,0.268535555816412,17.9883495971158,-0.109405994128204,-4.14011773162515,0.19521665194954,14.0359805355879,0.025240621772665,0.285647366860626,0.785117353901073
"Total Stem Bark Volume","ST_BK_CV_TOT","410","SAVANNA_DIVISION",29,10.6310344827586,5,14.3,0.63778075220719,24.104762908117,0.10919670189261,8.68332187205192,0.468997715849405,15.6039002666396,0.0595168721126536,0.636130374086558,0.926317463202904
"Total Stem Wood Volume","ST_WD_CV_TOT","410","SAVANNA_DIVISION",29,10.6310344827586,5,14.3,1.1590220201988,9.67185352726633,0.0953106631410547,-1.02934308043867,0.862947981842013,7.45402818662538,0.0982191619555822,1.14284485877014,0.981089429186788
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","410","SAVANNA_DIVISION",29,10.6310344827586,5,14.3,1.36916288139363,7.28490291168101,0.204507365033665,0.589626027440505,1.07991858981853,6.08811259491667,0.115913347331206,1.36080440828018,0.98339667582398
"Merch Stem Bark Volume","ST_BK_CV_MER","M340","TEMPERATE_DESERT_REGIME_MOUNTAINS",262,14.8164122137405,5,38.9,2.55149407099488,31.5938328685293,-0.481821052171504,2.37899473113497,1.47267798415377,21.7476773766135,0.127755577653653,2.5917997080728,0.918343050413099
"Merch Stem Wood Volume","ST_WD_CV_MER","M340","TEMPERATE_DESERT_REGIME_MOUNTAINS",262,14.8164122137405,5,38.9,6.4856754767233,13.0506883014648,-1.70046317994709,-4.39708567802154,3.977385295001,10.9418120408705,0.319705840243277,6.69290757812732,0.974677758373425
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","M340","TEMPERATE_DESERT_REGIME_MOUNTAINS",487,14.5710472279261,5,38.9,8.4555237519612,11.3237047067884,-1.58214851843596,-4.76922076777937,4.49343968044669,9.83218434486666,0.376144734311208,8.59373417449747,0.9680187031144
"Sawlog Bark Volume","ST_BK_CV_SAW","M340","TEMPERATE_DESERT_REGIME_MOUNTAINS",226,15.9929203539823,9,38.9,2.72602121414716,33.0830286028553,-0.539605120873366,1.76430763132875,1.64979780869263,22.6968423775214,0.134874593441346,2.77299188015881,0.911412484661339
"Sawlog Wood Volume","ST_WD_CV_SAW","M340","TEMPERATE_DESERT_REGIME_MOUNTAINS",226,15.9929203539823,9,38.9,7.04968668434376,15.171800574097,-1.92194619860315,-4.15096792101921,4.6204413917701,12.1751960908628,0.350703608960649,7.29191720458362,0.971286135366911
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","M340","TEMPERATE_DESERT_REGIME_MOUNTAINS",408,15.9632352941176,9,38.9,9.32950795119043,13.0756729841412,-1.78490868134916,-4.73605707764319,5.39743471894905,11.0650637078877,0.418869398412832,9.48748043309845,0.962934351415907
"Stump Bark Volume","SP_BK_CV","M340","TEMPERATE_DESERT_REGIME_MOUNTAINS",281,14.0430604982206,1.5,38.9,0.135444162852188,50.0029539705087,-0.0589096857607437,1.50083642984638,0.0965094317526195,37.9066424521935,0.00799897494929615,0.14747944669734,0.779467814928384
"Stump Wood Volume","SP_WD_CV","M340","TEMPERATE_DESERT_REGIME_MOUNTAINS",281,14.0430604982206,1.5,38.9,0.203427392460442,17.1420630588328,-0.0580931897107242,-3.4001366597384,0.152031557698873,14.51744966758,0.0127504016537817,0.21121139477963,0.962578076513794
"Stump Wood+Bark Volume","SP_WDBK_CV","M340","TEMPERATE_DESERT_REGIME_MOUNTAINS",510,14.0737254901961,1.5,38.9,0.356843535135567,16.0287192311138,-0.199285389356549,-9.88675855426622,0.259540317179682,15.8111098361705,0.0214767611631283,0.408414365542946,0.908800155007154
"Total Stem Bark Volume","ST_BK_CV_TOT","M340","TEMPERATE_DESERT_REGIME_MOUNTAINS",281,14.0430604982206,1.5,38.9,2.53278995158444,31.3242420251784,-0.501221654494489,0.59184503949673,1.43853256047593,21.5791029968007,0.128095000480755,2.57748303884551,0.9225760208343
"Total Stem Wood Volume","ST_WD_CV_TOT","M340","TEMPERATE_DESERT_REGIME_MOUNTAINS",281,14.0430604982206,1.5,38.9,6.3731566442919,13.081529748041,-1.56178625298806,-4.31392041961564,3.7443272753217,10.8358591744994,0.312063852838845,6.55070660171088,0.976587109940858
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","M340","TEMPERATE_DESERT_REGIME_MOUNTAINS",510,14.0737254901961,1.5,38.9,8.36119487509685,11.0852296929101,-1.63717378094605,-4.92720672101562,4.36858639539494,9.60284372384483,0.373106130251084,8.51192340902048,0.969912461400728
"Merch Stem Bark Volume","ST_BK_CV_MER","M310","TROPICAL_SUBTROPICAL_STEPPE_REGIME_MOUNTAINS",1100,17.9048181818182,5,48.7,4.12440215387693,24.6878522525497,0.120546020980101,4.82529978215384,2.61857507328385,18.5243799005913,0.172464037317226,4.12428905432195,0.950442987930918
"Merch Stem Wood Volume","ST_WD_CV_MER","M310","TROPICAL_SUBTROPICAL_STEPPE_REGIME_MOUNTAINS",1100,17.9048181818182,5,48.7,8.79493949525056,14.1082030896291,0.215727122646708,0.811270183870149,5.17123472157836,10.5281879906742,0.340906602634317,8.79358742842527,0.979700970040099
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","M310","TROPICAL_SUBTROPICAL_STEPPE_REGIME_MOUNTAINS",1104,17.8634963768116,5,48.7,9.26326603103084,10.6667955608685,0.335523127794835,0.429370806324088,5.33026900890372,7.95362911143712,0.355756984064949,9.265146982368,0.986202365484655
"Sawlog Bark Volume","ST_BK_CV_SAW","M310","TROPICAL_SUBTROPICAL_STEPPE_REGIME_MOUNTAINS",1016,18.8091535433071,9,48.7,4.27206147192757,24.3090520135431,0.0369170832592187,3.36775046364519,2.77265220171116,18.2296192861426,0.176809241562678,4.27011814723415,0.947585389842412
"Sawlog Wood Volume","ST_WD_CV_SAW","M310","TROPICAL_SUBTROPICAL_STEPPE_REGIME_MOUNTAINS",1016,18.8091535433071,9,48.7,9.215050812102,17.490536532974,0.116437111085718,0.770194216203788,5.64318864443125,11.5595820978984,0.358778725717383,9.21125068528284,0.978149236005924
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","M310","TROPICAL_SUBTROPICAL_STEPPE_REGIME_MOUNTAINS",1016,18.8091535433071,9,48.7,9.79363689368441,13.0599072620081,0.153354194344936,-0.0409058519409579,5.91844695451921,8.98505270069957,0.379942628184771,9.79001717404987,0.984848681171186
"Stump Bark Volume","SP_BK_CV","M310","TROPICAL_SUBTROPICAL_STEPPE_REGIME_MOUNTAINS",1192,16.7688758389262,1,48.7,0.256764745670237,25.6877441981588,-0.153270692714099,-16.2150093047569,0.186539147525759,25.0582022965923,0.0133065431728884,0.298939343389915,0.803180346907847
"Stump Wood Volume","SP_WD_CV","M310","TROPICAL_SUBTROPICAL_STEPPE_REGIME_MOUNTAINS",2015,17.9936476426799,1,48.7,0.364059962583651,17.5784189775311,-0.0548828286708146,-0.459968934915181,0.22052303618566,12.8528648114296,0.0152245042685138,0.368084235922871,0.958544261595042
"Stump Wood+Bark Volume","SP_WDBK_CV","M310","TROPICAL_SUBTROPICAL_STEPPE_REGIME_MOUNTAINS",1196,16.7345317725753,1,48.7,0.449104378358124,13.433914147533,-0.214473651162224,-6.14671756878294,0.295043465534199,11.7168549480896,0.0213365965203751,0.49751889272078,0.954288086327586
"Total Stem Bark Volume","ST_BK_CV_TOT","M310","TROPICAL_SUBTROPICAL_STEPPE_REGIME_MOUNTAINS",1192,16.7688758389262,1,48.7,4.03997344318446,25.4301209372914,-0.0187553064442973,5.34827314917004,2.4855698197725,19.1123278346097,0.170456900783508,4.03832202105296,0.954980174558691
"Total Stem Wood Volume","ST_WD_CV_TOT","M310","TROPICAL_SUBTROPICAL_STEPPE_REGIME_MOUNTAINS",2015,17.9936476426799,1,48.7,10.1203232544314,14.7304744961355,-0.0181140971239577,0.638788898320005,5.89730029073929,10.7422208453708,0.383789333091814,10.117827911301,0.980936524945911
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","M310","TROPICAL_SUBTROPICAL_STEPPE_REGIME_MOUNTAINS",1196,16.7345317725753,1,48.7,8.96890795990025,11.3811726062739,0.156360960255005,1.35107883698148,4.96679554636773,8.27193550154291,0.34452873998959,8.96652107133298,0.98761788795575
"Merch Stem Bark Volume","ST_BK_CV_MER","310","TROPICAL_SUBTROPICAL_STEPPE_DIVISION",312,16.5054487179487,5,39.8,3.70903046299955,24.1894174442141,-0.728231181317134,-3.6723208201267,2.31181874178443,18.3898625647933,0.178343121349654,3.77400781376229,0.922747085110899
"Merch Stem Wood Volume","ST_WD_CV_MER","310","TROPICAL_SUBTROPICAL_STEPPE_DIVISION",312,16.5054487179487,5,39.8,8.04290950202695,14.4340506004617,-2.78055229070058,-4.27099835487301,4.56612761101751,10.681253118437,0.425111859264313,8.4977955791688,0.979705591688736
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","310","TROPICAL_SUBTROPICAL_STEPPE_DIVISION",312,16.5054487179487,5,39.8,8.61639865366165,13.2313591732274,-3.50878347201772,-4.92963107353148,5.08218558981683,9.5186210553114,0.511223093533389,9.29063674028982,0.983620409016669
"Sawlog Bark Volume","ST_BK_CV_SAW","310","TROPICAL_SUBTROPICAL_STEPPE_DIVISION",282,17.4652482269504,9,39.8,3.86754019305693,24.3868125413514,-0.892722130622427,-6.12466256686468,2.54579441761343,19.1105606919279,0.188307680458156,3.96254689124807,0.915881617672009
"Sawlog Wood Volume","ST_WD_CV_SAW","310","TROPICAL_SUBTROPICAL_STEPPE_DIVISION",282,17.4652482269504,9,39.8,8.40631457421901,16.2601160752873,-3.26996683158328,-4.65427101044108,5.1219499396159,11.9689656320454,0.453240498530764,9.00601014354456,0.977948991120011
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","310","TROPICAL_SUBTROPICAL_STEPPE_DIVISION",282,17.4652482269504,9,39.8,8.98806125904651,14.4869234140471,-4.16268896220571,-6.06191491188464,5.76350252634587,10.6630341590794,0.547741755263989,9.89074072513003,0.981955008035461
