"VAR2","VAR3","STATE","N","Avg_DBH","Min_DBH","Max_DBH","SD(PE)","SD(PE%)","MEAN(PE)","MEAN(PE%)","MEAN(APE)","MEAN(APE%)","SIGMA","RMSE","FI"
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","CA",3693,16.2729488220959,5,57.3,10.9181371322099,11.5616949439364,-0.0157368500632551,1.114609610511,5.65060505200982,8.61981594125137,0.425320392960311,10.9166701542364,0.982399584860324
"Sawlog Bark Volume","ST_BK_CV_SAW","CA",3058,17.8616088947024,9,57.3,5.46837343925047,48.8023371111069,0.26882004157818,12.4445500524175,3.10878979316939,28.1305485690863,0.216998189372392,5.47408381713697,0.875337325992416
"Sawlog Wood Volume","ST_WD_CV_SAW","CA",3058,17.8616088947024,9,57.3,11.4202387791919,14.0684261396252,-0.477475128308112,0.993945042334568,6.2821338051052,10.3719702733389,0.44276276377598,11.4283501379529,0.974416319302656
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","CA",3149,17.8572880279454,9,57.3,11.9790939503601,12.580927610615,-0.276369109776201,0.81124450763069,6.71571210807262,9.27756084385178,0.470182496224966,11.9803798833582,0.979706496628454
"Stump Bark Volume","SP_BK_CV","CA",3734,15.7728709159079,1.1,57.3,0.254216725409159,NA,-0.125726091861396,Inf,0.181689948517162,Inf,0.0134666441746922,0.283576949290615,0.646205842265447
"Stump Wood+Bark Volume","SP_WDBK_CV","CA",3850,15.7611168831169,1.1,57.3,0.468353254911082,16.6391183407252,-0.160423175542224,-4.0760873516602,0.295856803313985,13.4754894795714,0.022388146174815,0.495008476060321,0.93110538558715
"Total Stem Bark Volume","ST_BK_CV_TOT","CA",3750,15.7608266666667,1.1,57.3,5.10271331969596,47.7648079362084,0.212779606540799,12.6879289149491,2.70432239918221,27.0587104565751,0.205470233953132,5.10646795757786,0.89031396812102
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","CA",3866,15.7494826694258,1.1,57.3,10.7338624918906,10.7539290869116,-0.107058716496853,0.834032847735912,5.44438433867669,8.07929251428265,0.418888808932481,10.7330081167664,0.983468334430373
"Foliage","FOL_DW","KS",62,4.67903225806452,1,17.8,10.5033268294818,97.2252745203478,-1.68385363023356,25.7131156902735,3.96880776810308,54.8703885364144,0.752422251479116,10.553477375759,0.828440234263694
"Foliage","FOL_DW","LA",623,7.62873194221509,1.3,20.8,9.84606306264073,83.0083091701165,-1.23392257989115,28.6930479532076,5.85391549499613,48.8656549369416,0.915305916551286,9.91523640073702,0.826719834649989
"Foliage","FOL_DW","MS",967,8.90847983453981,1,37.9,14.4372247605194,100.559827321857,-0.712845267377067,32.8472834049939,6.75285692438932,57.5575550708436,0.910991212153237,14.4473547982986,0.773836914279881
"Foliage","FOL_DW","NC",1487,6.58567585743107,1,33.5,10.8011866379499,202.493773387677,1.18403595210689,54.3355569342986,4.64338967423696,79.9741455314874,0.769806856539175,10.8622795431755,0.751743424089308
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","WA",323,9.02693498452012,1.1,43.5,240.849612246091,23.5555828852356,51.0428152797078,2.1497832223102,120.66006025441,18.0825471157427,12.6366397349823,245.833910844148,0.982561515930967
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","WA",213,11.9896713615023,1.1,43.5,280.237993308915,19.4729727537145,71.2920982535948,4.87285324179122,169.130931469878,15.5418988187584,14.6112339288023,288.525900178493,0.981346896430051
"Foliage","FOL_DW","WA",391,10.4841432225064,1,86.9,28.9125551388131,134.861409461137,2.83238349792047,45.7152969616044,12.3408999804482,61.9419489851048,1.54674609184031,29.0141396149789,0.897695944254048
"Top and Branches","BRT_WDBK_DW_MER","WA",186,13.3284946236559,5,43.5,105.521032876512,50.706177727579,-0.582325329933206,19.4995516348841,61.976143486507,37.9119364863818,5.6857591381876,105.23860302236,0.772265644190784
"Merch Stem Bark Weight","ST_BK_DW_MER","WA",169,13.9775147928994,5,43.5,89.0384805698472,47.7849850032778,17.0421643496468,21.6976238861532,46.6351626460353,34.3765389825822,3.78277435887244,90.3956637612081,0.893094622506837
"Merch Stem Wood Weight","ST_WD_DW_MER","WA",169,13.9775147928994,5,43.5,248.778837589781,21.9656689291842,77.6798885775943,9.97225992041797,157.49787685413,15.8548675447074,13.0416390111138,259.920866263928,0.9779150767379
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","WA",193,13.2435233160622,5,43.5,283.235796952473,22.4738106297133,86.1388479345929,8.75802597533412,171.136418054621,15.8273297347083,14.3540031157012,295.341763200938,0.976559037510319
"Stump Wood+Bark Weight","SP_WDBK_DW","WA",210,11.6295238095238,1.1,43.5,19.548955201939,29.0651901073769,-4.41719371904135,4.58583870156667,8.13261571305576,20.3825228321243,0.812214053443299,19.9963354757927,0.845561704087479
"Branches","BRT_WDBK_DW_TOT","WA",234,13.0769230769231,1.1,86.9,141.291838037518,136.666828032404,21.411646265209,46.9979478239125,69.5022365091369,69.0215324020443,5.54357993984698,142.606200731675,0.925408458230224
"Total Stem Bark Weight","ST_BK_DW_TOT","WA",184,12.9777173913043,1.1,43.5,91.8021058460436,39.9223409679864,12.7465608278532,20.692617731715,44.4218583507978,33.0095615560447,3.7820021441372,92.4353781407467,0.892874394693278
"Total Stem Wood Weight","ST_WD_DW_TOT","WA",184,12.9777173913043,1.1,43.5,248.260124886157,19.2115024058781,48.7174621404933,6.35372084705061,147.181969743967,14.293500579892,12.7180097482487,252.332158636937,0.980393177543421
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","WA",220,11.9577272727273,1.1,43.5,280.859408132092,18.5172902007394,54.1242228586366,5.86609190727067,151.387572994898,13.7790549623258,13.6746306268476,285.399516570137,0.978649051990643
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","NC",1088,6.01360294117647,1,24.8,156.413876036035,22.0973934443849,-8.46521678337657,-2.20259707283336,56.9901017310366,15.9389130007879,9.29820755433611,156.570987166423,0.980189116662891
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","NC",1114,6.31786355475763,1,23.1,147.235524296989,22.1221457886222,-7.03808735937351,-2.31819165033988,57.5162131759435,15.6530091384954,8.88699673968526,147.337620500353,0.98381852280335
"Stump Wood+Bark Weight","SP_WDBK_DW","NC",1293,6.60255220417633,1,23.1,6.09434175751101,41.1781971901525,0.781750972008617,15.2325057000671,3.26675711908808,30.3330111485168,0.54970384315126,6.14193873033138,0.957600042505187
"Branches","BRT_WDBK_DW_TOT","NC",1224,6.93782679738562,1,28.4,121.6676187128,167.024636122797,5.89520678992866,3.05553789955156,46.3701715826648,62.0424845308856,6.73268523986652,121.760703613177,0.889282308658877
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","NC",1293,6.60255220417633,1,23.1,92.5972007091457,23.8341369145576,-3.44112854608841,3.40499303803089,40.630626175403,15.9790224084296,6.2624869021908,92.6253295136763,0.986341940973044
"Merch Stem Bark Weight","ST_BK_DW_MER","VA",874,8.91990846681922,5,42,33.6264910326942,39.0268543750323,-0.0407656183595711,5.65664234812126,15.7923024450622,30.9855594073546,2.31284230622039,33.6072731282723,0.899348182214591
"Merch Stem Wood Weight","ST_WD_DW_MER","VA",899,8.88075639599555,5,42,100.487557801533,18.8183742441026,-12.2543054343444,1.10559366364952,42.7332624942557,12.552689946783,6.11842478307009,101.17650455,0.981238804342086
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","VA",944,8.99872881355932,5,42,108.028173635053,17.5959624084624,-10.3703377227007,0.290564366479305,49.3160501615931,12.5124935521516,6.77331062043559,108.467819300722,0.983060258274292
"Stump Wood+Bark Weight","SP_WDBK_DW","VA",1175,7.92408510638298,1,42,8.78058602798948,21.4436814437997,-2.49414262129722,-15.3290891393773,4.53483756711046,21.5863269829346,0.673178676101,9.12435326492052,0.914762897697216
"Total Stem Bark Weight","ST_BK_DW_TOT","VA",1088,7.86084558823529,1,42,31.5028536988093,38.4183472870055,-0.469270772240088,4.0729015429961,14.3283088146282,30.0323669128015,2.28373764432162,31.4918695299554,0.904190270219894
"Total Stem Wood Weight","ST_WD_DW_TOT","VA",1114,7.85008976660682,1,42,98.3739520054324,17.1088880254283,-9.99855169152079,1.75711927779554,39.3317205211013,12.9952708873705,6.14519329446726,98.8368269653423,0.980523692480456
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","VA",1175,7.92408510638298,1,42,104.705363120562,17.645513049129,-8.63561844117642,0.803133515161571,45.3400870037909,13.3646164203802,6.76794665142721,105.01645860517,0.982748469807351
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","LA",582,7.48213058419244,1.3,20.8,71.4772172592186,13.0678005860918,-7.45347257499265,1.4241790914527,36.2480689429557,9.81242001126807,5.51789876067256,71.8036802870797,0.987664440731377
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","LA",582,7.48213058419244,1.3,20.8,68.3351465152268,12.0836397752922,-6.20236211345261,0.340196266042076,33.8330854363145,9.20698770194409,5.14678957137579,68.5575526024845,0.987984260650772
"Merch Stem Bark Volume","ST_BK_CV_MER","LA",3594,11.4838619922092,5,34.2,2.22661142988097,72.8812935849859,0.661152697791631,33.2527538084423,1.31712596918635,47.1478000340743,0.136677154187297,2.32240002672365,0.648833071747564
"Merch Stem Wood Volume","ST_WD_CV_MER","LA",3594,11.4838619922092,5,34.2,4.80908900608394,13.8967961550054,-1.34266760330815,-3.90256808663457,2.65219021499835,10.9937622411489,0.298474345539999,4.99236000065484,0.968891259547397
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","LA",3656,11.4086980306346,5,34.2,4.24473476009241,12.0473736962458,-0.669877879888644,-2.27300520923359,2.34282818849315,9.05110824287854,0.258670469328971,4.29669422725891,0.981146691162698
"Sawlog Bark Volume","ST_BK_CV_SAW","LA",2314,13.7315038893691,9,34.2,2.62403255063023,80.6851198316487,0.816265558816229,36.762400185778,1.72063124051684,51.5802967087273,0.153488650569492,2.74751900550932,0.575480991013751
"Sawlog Wood Volume","ST_WD_CV_SAW","LA",2314,13.7315038893691,9,34.2,6.05738658374952,15.0165562435616,-2.5394057491871,-5.75998543586439,4.06958977138643,12.3340727185062,0.388672248184027,6.56693667456793,0.953612339827161
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","LA",2327,13.7163300386764,9,34.2,5.55744025214533,13.8377855661728,-1.71850916029768,-3.87552096292292,3.75147719343202,10.6529497314588,0.348011815190377,5.81593873551804,0.970042851628052
"Stump Bark Volume","SP_BK_CV","LA",4021,10.6274807261875,1,34.2,0.126645241902144,NA,0.0228088293033498,Inf,0.089041742623771,Inf,0.0094807267620471,0.128667288685145,0.380746487348317
"Stump Wood Volume","SP_WD_CV","LA",4021,10.6274807261875,1,34.2,0.241397436601176,19.9840116506772,0.0608176834188112,7.40176264509878,0.137961752609377,16.297363150813,0.0150679581592089,0.248911672922263,0.912957076740968
"Stump Wood+Bark Volume","SP_WDBK_CV","LA",4101,10.5459400146306,1,34.2,0.27075116247861,20.6701993526632,0.0832189302952983,5.43232179730079,0.16253586675541,16.2714072436275,0.0177225903008645,0.283220244939864,0.909885655170315
"Total Stem Bark Volume","ST_BK_CV_TOT","LA",4021,10.6274807261875,1,34.2,2.21029055617738,70.4293727001891,0.628263122949225,29.8351439900415,1.25616850764206,44.5609346337363,0.136994483645223,2.29758219153931,0.672404739309539
"Total Stem Wood Volume","ST_WD_CV_TOT","LA",4021,10.6274807261875,1,34.2,4.61152712706777,12.7688793606151,-1.06979813449992,-2.32904843612631,2.36475106307381,9.92579761635089,0.281358053954955,4.73343022688019,0.972648749199438
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","LA",4101,10.5459400146306,1,34.2,4.00602710588247,10.283736064104,-0.430827173996105,-1.49430539865197,2.03742144020432,7.72398028813753,0.238873678713696,4.02864145504159,0.983829117995036
"Top and Branches","BRT_WDBK_DW_MER","LA",423,8.9434988179669,5,20.8,28.0257328155581,28.7665840285943,1.62457706213323,9.2560039562764,17.7044151431422,21.8171229953627,2.38478265615017,28.0396881992294,0.903361495292792
"Merch Stem Bark Weight","ST_BK_DW_MER","LA",661,9.73661119515885,5,25.1,20.3853374421397,17.9762172438378,-12.0779098197706,-14.6211935509394,16.3251090985665,20.0384481116896,1.97330641644865,23.6814104612155,0.867371541138078
"Merch Stem Wood Weight","ST_WD_DW_MER","LA",670,9.7255223880597,5,25.1,76.5370492386131,12.3848182875809,0.346164687518315,2.59036211592151,45.8207046163851,9.93377579108545,5.71238139158911,76.4806941136502,0.978355260230302
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","LA",661,9.73661119515885,5,25.1,75.592520700687,9.65566006555958,-12.1055138501305,-1.69350618520467,44.9087759261941,7.8229398871958,5.64717213268991,76.4992014773354,0.982552730404185
"Stump Wood+Bark Weight","SP_WDBK_DW","LA",830,8.49385542168675,1.3,25.1,3.49382062460364,13.7293850647515,-1.96084617960756,-7.72446328567314,2.6168258854592,12.6484089833378,0.356356869096942,4.0046214964777,0.958092324146831
"Branches","BRT_WDBK_DW_TOT","LA",596,7.49312080536913,1.3,20.8,23.4056991387046,42.81981776908,-2.73743503764631,4.17028390813848,12.5962252241095,30.0704638601034,1.95619874259607,23.5457242478103,0.923407354066638
"Total Stem Bark Weight","ST_BK_DW_TOT","LA",830,8.49385542168675,1.3,25.1,19.7510607346591,18.6413781068781,-10.6090891120744,-13.0287387552769,14.3418566097881,19.1289974451442,1.92304068963687,22.4095329409327,0.887129038918033
"Total Stem Wood Weight","ST_WD_DW_TOT","LA",839,8.49833134684148,1.3,25.1,71.6826994975151,14.2494664854122,3.23121728545478,6.11012630179776,40.1881241630671,11.5567343578633,5.44939226174355,71.7128003032555,0.980986739802263
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","LA",830,8.49385542168675,1.3,25.1,70.980329477856,11.4492012236731,-7.72409179503385,0.783539335630992,38.633936744344,8.61049381195355,5.32098270364256,71.356840160697,0.984949951683958
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","TX",221,8.36696832579186,1.3,24.2,107.6740524807,17.0751379389229,20.7686618367365,-1.90497871823276,64.4818305632599,13.4095776583909,8.31390322447096,109.419279397971,0.97997527354493
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","TX",222,8.35765765765766,1.3,24.2,100.219805341943,16.3544793134096,20.0839655603159,-2.15922740843985,59.3635655133591,13.2670438356286,7.69736308992323,101.99084159814,0.981438985761965
"Foliage","FOL_DW","TX",249,8.64738955823293,1.3,24.2,16.6004984968575,128.29858269856,1.33260260575986,34.1711325999964,9.9534876815303,62.1737359828455,1.28038903934469,16.620639184915,0.668203314410163
"Stump Bark Volume","SP_BK_CV","TX",1636,10.7454156479218,1.3,27.5,0.104814668657647,116.194163557169,-0.0150300462832778,23.0363986855857,0.0756911002173477,63.0520620965245,0.00879797042682893,0.1058550982618,0.636862503342206
"Stump Wood Volume","SP_WD_CV","TX",1662,10.7984356197353,1.3,27.5,0.24031395464071,21.5474192789416,0.126068193109898,12.8505570093867,0.176679617688864,19.7981488959202,0.0184748175757532,0.271310225272129,0.875555632502944
"Stump Wood+Bark Volume","SP_WDBK_CV","TX",1636,10.7454156479218,1.3,27.5,0.264268637825484,21.872548415656,0.114915357809024,5.46264690010827,0.18718923101215,17.8941011215289,0.0203674301951473,0.28809853208177,0.898335792358909
"Total Stem Bark Volume","ST_BK_CV_TOT","TX",1636,10.7454156479218,1.3,27.5,2.02585145322891,95.2522031903952,-0.129576122010326,22.5238799454941,1.1095869701625,47.0438585110713,0.128848656546486,2.02937317395985,0.806554517242426
"Total Stem Wood Volume","ST_WD_CV_TOT","TX",1662,10.7984356197353,1.3,27.5,3.39165598821478,12.6742749800373,0.069485360003724,1.39620662578727,1.94046713501499,9.68393587000653,0.217366475153779,3.39134739883487,0.979349805144071
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","TX",1636,10.7454156479218,1.3,27.5,3.21339564444553,10.2690317562821,-0.0618523981900534,-0.689418914384871,1.83337156210399,7.83625700480852,0.204823273085562,3.21300880873614,0.986524504087828
"Stump Wood+Bark Weight","SP_WDBK_DW","TX",536,7.72369402985075,1.3,24.2,3.93986647158394,19.862300879177,-2.43628201960916,-19.5841372380432,3.16863199162003,23.2742042200229,0.519071151348641,4.62915304518196,0.927719978757426
"Branches","BRT_WDBK_DW_TOT","TX",222,8.35765765765766,1.3,24.2,45.4265562055367,56.1269338138167,-8.39205373029195,1.1510146451065,24.3383356281843,35.9783630239333,3.35643868396186,46.0945029813573,0.914770872375046
"Total Stem Bark Weight","ST_BK_DW_TOT","TX",512,7.570703125,1.3,20.6,17.4905764010036,28.760498057683,-4.8485708919849,-13.8175159275769,11.9163777852679,26.7185541545859,1.80956741124771,18.1337089979019,0.873737843921248
"Total Stem Wood Weight","ST_WD_DW_TOT","TX",512,7.570703125,1.3,20.6,53.8781744698531,13.6895712866395,12.1404418093485,2.5925563773178,27.9126230978293,10.4018490301042,4.21382487527829,55.1776981000082,0.980681912559563
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","TX",536,7.72369402985075,1.3,24.2,69.8448698739707,14.0745597890073,7.12733397313627,-2.44143244136179,35.6225686348651,10.9740561782732,5.26812611786811,70.1427360486919,0.979201807270124
"Merch Stem Bark Volume","ST_BK_CV_MER","TX",1461,11.6118412046543,5,27.5,2.05872676200756,99.5542795715897,-0.112546165359592,27.2188952689702,1.15827722824143,49.7542535020856,0.128218495872487,2.06109716496999,0.788964766488874
"Merch Stem Wood Volume","ST_WD_CV_MER","TX",1471,11.6259687287559,5,27.5,3.55020963605967,14.0137777222368,-0.126368689974237,-0.0446038371029579,2.11510627778536,10.4851599903831,0.227484504724099,3.55125177828207,0.976278475231963
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","TX",1461,11.6118412046543,5,27.5,3.44473697817042,12.1446007267848,-0.236971684200267,-0.859727135150636,2.09210608554304,8.99577904892853,0.221647204214178,3.4517019639361,0.983566646711986
"Sawlog Bark Volume","ST_BK_CV_SAW","TX",949,13.8628029504742,9,27.5,2.42602618058522,110.093023907474,-0.227331664233449,28.4358627026844,1.48036764370073,50.6087134819989,0.14160695266711,2.43538104093035,0.7279565639537
"Sawlog Wood Volume","ST_WD_CV_SAW","TX",951,13.8546792849632,9,27.5,4.51794533815288,15.7215784968285,-1.18027792523167,-3.40165169490445,3.14285237092512,11.7095190585496,0.29676443534074,4.66727142082027,0.961042144921755
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","TX",949,13.8628029504742,9,27.5,4.63154361344548,15.0273377599803,-1.4063818336662,-3.25899677015168,3.39367699204934,10.812273605531,0.311228360135444,4.83802667469471,0.968899596293718
"Top and Branches","BRT_WDBK_DW_MER","TX",166,9.96987951807229,5,24.2,53.4447615827494,30.3151562715221,-9.61272997198064,0.937108944187192,32.0128282897571,23.9335975843121,3.87146610196984,54.1436998678168,0.898952547128127
"Merch Stem Bark Weight","ST_BK_DW_MER","TX",369,9.15962059620596,5,20.6,19.5181537579147,31.2797383610967,-4.56595478867451,-9.65660729786434,14.2526564675651,27.0142368055549,1.84749741628495,20.0193371983681,0.84773248437026
"Merch Stem Wood Weight","ST_WD_DW_MER","TX",369,9.15962059620596,5,20.6,61.4273953151485,14.070406352849,14.1631032632446,2.22031048586719,35.8662263242671,10.4140051176797,4.70423502715564,62.9578635003185,0.975649097374973
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","TX",390,9.31205128205128,5,24.2,79.1417879696853,14.637072994724,10.2047539795261,-1.01943036847033,45.5020974943216,10.9150384945017,5.86606681584145,79.6962957035317,0.974073369649542
